sentence1,sentence2,word,string,Same_sense,Distance,Layer,mean_relatedness,S1_ntokens,S2_ntokens,token_diffs,n_params,mpath,revision,seed_name,seed,step
It was an instrument panel.,It was a consumer panel.,panel,panel,Different Sense,0.08803075551986694,12,1.076923077,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a control panel.,It was an instrument panel.,panel,panel,Same Sense,0.0,0,1.8,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a control panel.,It was an instrument panel.,panel,panel,Same Sense,0.05145716667175293,1,1.8,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a control panel.,It was an instrument panel.,panel,panel,Same Sense,0.06328827142715454,2,1.8,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a control panel.,It was an instrument panel.,panel,panel,Same Sense,0.06996184587478638,3,1.8,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a control panel.,It was an instrument panel.,panel,panel,Same Sense,0.07658642530441284,4,1.8,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a control panel.,It was an instrument panel.,panel,panel,Same Sense,0.07558310031890869,5,1.8,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a control panel.,It was an instrument panel.,panel,panel,Same Sense,0.0775720477104187,6,1.8,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a control panel.,It was an instrument panel.,panel,panel,Same Sense,0.07895451784133911,7,1.8,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a control panel.,It was an instrument panel.,panel,panel,Same Sense,0.07852500677108765,8,1.8,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a control panel.,It was an instrument panel.,panel,panel,Same Sense,0.0795697569847107,9,1.8,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a control panel.,It was an instrument panel.,panel,panel,Same Sense,0.07950514554977417,10,1.8,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a control panel.,It was an instrument panel.,panel,panel,Same Sense,0.0826379656791687,11,1.8,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a control panel.,It was an instrument panel.,panel,panel,Same Sense,0.08053368330001831,12,1.8,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was an advisory panel.,It was a consumer panel.,panel,panel,Same Sense,0.0,0,3.0,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was an advisory panel.,It was a consumer panel.,panel,panel,Same Sense,0.04779845476150513,1,3.0,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was an advisory panel.,It was a consumer panel.,panel,panel,Same Sense,0.07214134931564331,2,3.0,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was an advisory panel.,It was a consumer panel.,panel,panel,Same Sense,0.0790090560913086,3,3.0,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was an advisory panel.,It was a consumer panel.,panel,panel,Same Sense,0.08326876163482666,4,3.0,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was an advisory panel.,It was a consumer panel.,panel,panel,Same Sense,0.08344954252243042,5,3.0,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was an advisory panel.,It was a consumer panel.,panel,panel,Same Sense,0.08586609363555908,6,3.0,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was an advisory panel.,It was a consumer panel.,panel,panel,Same Sense,0.0874205231666565,7,3.0,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was an advisory panel.,It was a consumer panel.,panel,panel,Same Sense,0.08386808633804321,8,3.0,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was an advisory panel.,It was a consumer panel.,panel,panel,Same Sense,0.08695071935653687,9,3.0,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was an advisory panel.,It was a consumer panel.,panel,panel,Same Sense,0.08870887756347656,10,3.0,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was an advisory panel.,It was a consumer panel.,panel,panel,Same Sense,0.09046429395675659,11,3.0,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was an advisory panel.,It was a consumer panel.,panel,panel,Same Sense,0.08782839775085449,12,3.0,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a secret passage.,It was a literary passage.,passage,passage,Different Sense,0.0,0,0.1,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a secret passage.,It was a literary passage.,passage,passage,Different Sense,0.021033108234405518,1,0.1,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a secret passage.,It was a literary passage.,passage,passage,Different Sense,0.029742062091827393,2,0.1,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a secret passage.,It was a literary passage.,passage,passage,Different Sense,0.03725898265838623,3,0.1,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a secret passage.,It was a literary passage.,passage,passage,Different Sense,0.03706669807434082,4,0.1,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a secret passage.,It was a literary passage.,passage,passage,Different Sense,0.037064969539642334,5,0.1,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a secret passage.,It was a literary passage.,passage,passage,Different Sense,0.0377039909362793,6,0.1,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a secret passage.,It was a literary passage.,passage,passage,Different Sense,0.03944295644760132,7,0.1,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a secret passage.,It was a literary passage.,passage,passage,Different Sense,0.03888887166976929,8,0.1,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a secret passage.,It was a literary passage.,passage,passage,Different Sense,0.04059404134750366,9,0.1,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a secret passage.,It was a literary passage.,passage,passage,Different Sense,0.04137152433395386,10,0.1,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a secret passage.,It was a literary passage.,passage,passage,Different Sense,0.040309906005859375,11,0.1,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a secret passage.,It was a literary passage.,passage,passage,Different Sense,0.03967159986495972,12,0.1,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a secret passage.,It was a biblical passage.,passage,passage,Different Sense,0.0,0,0.428571429,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a secret passage.,It was a biblical passage.,passage,passage,Different Sense,0.01830679178237915,1,0.428571429,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a secret passage.,It was a biblical passage.,passage,passage,Different Sense,0.027199506759643555,2,0.428571429,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a secret passage.,It was a biblical passage.,passage,passage,Different Sense,0.03374314308166504,3,0.428571429,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a secret passage.,It was a biblical passage.,passage,passage,Different Sense,0.036442577838897705,4,0.428571429,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a secret passage.,It was a biblical passage.,passage,passage,Different Sense,0.03931915760040283,5,0.428571429,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a secret passage.,It was a biblical passage.,passage,passage,Different Sense,0.040692806243896484,6,0.428571429,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a secret passage.,It was a biblical passage.,passage,passage,Different Sense,0.04173398017883301,7,0.428571429,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a secret passage.,It was a biblical passage.,passage,passage,Different Sense,0.04107874631881714,8,0.428571429,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a secret passage.,It was a biblical passage.,passage,passage,Different Sense,0.04142928123474121,9,0.428571429,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a secret passage.,It was a biblical passage.,passage,passage,Different Sense,0.04294884204864502,10,0.428571429,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a secret passage.,It was a biblical passage.,passage,passage,Different Sense,0.041137754917144775,11,0.428571429,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a secret passage.,It was a biblical passage.,passage,passage,Different Sense,0.039879679679870605,12,0.428571429,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a narrow passage.,It was a literary passage.,passage,passage,Different Sense,0.0,0,0.888888889,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a narrow passage.,It was a literary passage.,passage,passage,Different Sense,0.01883143186569214,1,0.888888889,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a narrow passage.,It was a literary passage.,passage,passage,Different Sense,0.027883052825927734,2,0.888888889,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a narrow passage.,It was a literary passage.,passage,passage,Different Sense,0.034580886363983154,3,0.888888889,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a narrow passage.,It was a literary passage.,passage,passage,Different Sense,0.036565959453582764,4,0.888888889,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a narrow passage.,It was a literary passage.,passage,passage,Different Sense,0.04031282663345337,5,0.888888889,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a narrow passage.,It was a literary passage.,passage,passage,Different Sense,0.03849762678146362,6,0.888888889,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a narrow passage.,It was a literary passage.,passage,passage,Different Sense,0.039843618869781494,7,0.888888889,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a narrow passage.,It was a literary passage.,passage,passage,Different Sense,0.040302574634552,8,0.888888889,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a narrow passage.,It was a literary passage.,passage,passage,Different Sense,0.04061102867126465,9,0.888888889,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a narrow passage.,It was a literary passage.,passage,passage,Different Sense,0.04243767261505127,10,0.888888889,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a narrow passage.,It was a literary passage.,passage,passage,Different Sense,0.04227334260940552,11,0.888888889,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a narrow passage.,It was a literary passage.,passage,passage,Different Sense,0.04233407974243164,12,0.888888889,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a narrow passage.,It was a biblical passage.,passage,passage,Different Sense,0.0,0,0.230769231,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a narrow passage.,It was a biblical passage.,passage,passage,Different Sense,0.019755423069000244,1,0.230769231,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a narrow passage.,It was a biblical passage.,passage,passage,Different Sense,0.02744501829147339,2,0.230769231,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a narrow passage.,It was a biblical passage.,passage,passage,Different Sense,0.03392452001571655,3,0.230769231,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a narrow passage.,It was a biblical passage.,passage,passage,Different Sense,0.03608214855194092,4,0.230769231,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a narrow passage.,It was a biblical passage.,passage,passage,Different Sense,0.039751410484313965,5,0.230769231,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a narrow passage.,It was a biblical passage.,passage,passage,Different Sense,0.04025918245315552,6,0.230769231,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a narrow passage.,It was a biblical passage.,passage,passage,Different Sense,0.03977775573730469,7,0.230769231,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a narrow passage.,It was a biblical passage.,passage,passage,Different Sense,0.040126144886016846,8,0.230769231,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a narrow passage.,It was a biblical passage.,passage,passage,Different Sense,0.03986191749572754,9,0.230769231,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a narrow passage.,It was a biblical passage.,passage,passage,Different Sense,0.04101675748825073,10,0.230769231,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a narrow passage.,It was a biblical passage.,passage,passage,Different Sense,0.04111891984939575,11,0.230769231,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a narrow passage.,It was a biblical passage.,passage,passage,Different Sense,0.03941887617111206,12,0.230769231,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a secret passage.,It was a narrow passage.,passage,passage,Same Sense,0.0,0,3.692307692,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a secret passage.,It was a narrow passage.,passage,passage,Same Sense,0.016923189163208008,1,3.692307692,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a secret passage.,It was a narrow passage.,passage,passage,Same Sense,0.024417221546173096,2,3.692307692,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a secret passage.,It was a narrow passage.,passage,passage,Same Sense,0.02882564067840576,3,3.692307692,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a secret passage.,It was a narrow passage.,passage,passage,Same Sense,0.030291438102722168,4,3.692307692,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a secret passage.,It was a narrow passage.,passage,passage,Same Sense,0.03375881910324097,5,3.692307692,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a secret passage.,It was a narrow passage.,passage,passage,Same Sense,0.03515106439590454,6,3.692307692,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a secret passage.,It was a narrow passage.,passage,passage,Same Sense,0.03641718626022339,7,3.692307692,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a secret passage.,It was a narrow passage.,passage,passage,Same Sense,0.03659313917160034,8,3.692307692,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a secret passage.,It was a narrow passage.,passage,passage,Same Sense,0.0372006893157959,9,3.692307692,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a secret passage.,It was a narrow passage.,passage,passage,Same Sense,0.03908371925354004,10,3.692307692,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a secret passage.,It was a narrow passage.,passage,passage,Same Sense,0.0382082462310791,11,3.692307692,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a secret passage.,It was a narrow passage.,passage,passage,Same Sense,0.03752201795578003,12,3.692307692,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a literary passage.,It was a biblical passage.,passage,passage,Same Sense,0.0,0,3.611111111,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a literary passage.,It was a biblical passage.,passage,passage,Same Sense,0.019396543502807617,1,3.611111111,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a literary passage.,It was a biblical passage.,passage,passage,Same Sense,0.028297007083892822,2,3.611111111,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a literary passage.,It was a biblical passage.,passage,passage,Same Sense,0.03360402584075928,3,3.611111111,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a literary passage.,It was a biblical passage.,passage,passage,Same Sense,0.034189462661743164,4,3.611111111,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a literary passage.,It was a biblical passage.,passage,passage,Same Sense,0.03648608922958374,5,3.611111111,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a literary passage.,It was a biblical passage.,passage,passage,Same Sense,0.03555351495742798,6,3.611111111,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a literary passage.,It was a biblical passage.,passage,passage,Same Sense,0.038295209407806396,7,3.611111111,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a literary passage.,It was a biblical passage.,passage,passage,Same Sense,0.036787211894989014,8,3.611111111,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a literary passage.,It was a biblical passage.,passage,passage,Same Sense,0.037849605083465576,9,3.611111111,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a literary passage.,It was a biblical passage.,passage,passage,Same Sense,0.039737820625305176,10,3.611111111,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a literary passage.,It was a biblical passage.,passage,passage,Same Sense,0.03932821750640869,11,3.611111111,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a literary passage.,It was a biblical passage.,passage,passage,Same Sense,0.03762859106063843,12,3.611111111,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a tasty perch.,It was a lofty perch.,perch,perch,Different Sense,0.0,0,0.666666667,7,8,1,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a tasty perch.,It was a lofty perch.,perch,perch,Different Sense,0.049794554710388184,1,0.666666667,7,8,1,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a tasty perch.,It was a lofty perch.,perch,perch,Different Sense,0.06352102756500244,2,0.666666667,7,8,1,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a tasty perch.,It was a lofty perch.,perch,perch,Different Sense,0.07084000110626221,3,0.666666667,7,8,1,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a tasty perch.,It was a lofty perch.,perch,perch,Different Sense,0.0681610107421875,4,0.666666667,7,8,1,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a tasty perch.,It was a lofty perch.,perch,perch,Different Sense,0.07424098253250122,5,0.666666667,7,8,1,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
